Date,CHS,JP,BA,CITI,WF,GS,MS,USB,ICBC,CCB,BOC,BCOM,CBM,IBC
1/7/2022,13.3787891,20.3503989,2.8367979,6.513210075,6.361986175,318.0388115,7.7300011,3.466644975,0.000199399,0.000202697,0.000199399,0.000218523,0.095761531,0.000199399
12/31/2021,3.0744399,7.4108043,0.3536766,0.8898343,0.790199561,47.59733665,5.279626175,0.6789263,4.95313E-05,4.40344E-05,4.95313E-05,0.000122922,0.04180453,4.95313E-05
12/24/2021,20.0499421,23.6166493,2.285974525,4.0877541,2.9391958,185.1244054,11.16866273,4.0338366,2.62887E-05,0.000200749,2.62887E-05,6.48287E-05,0.037216782,2.62887E-05
12/17/2021,21.9802131,19.20278627,1.888005301,4.0167757,2.863664425,151.6021053,11.4579457,2.1441191,0.000100517,0.000231798,0.000100517,5.84261E-05,0.115307438,0.000100517
12/10/2021,5.9005159,10.7255911,0.804503275,3.7437589,1.2073717,165.2603631,10.5828843,0.8837781,0.000189487,8.92532E-05,0.000189487,0.000203063,0.072953039,0.000189487
12/3/2021,8.8485886,19.0006057,2.2671847,3.3772447,1.926780475,157.8039247,24.2923219,4.4096199,0.000570505,0.000478194,0.000570505,0.000563272,0.118214167,0.000570505
11/26/2021,13.59083124,54.6542479,4.8709651,8.071061184,6.3274543,302.5492443,20.2681832,7.877170229,0.000118098,0.000160017,0.000118098,0.000186065,0.055269645,0.000118098
11/19/2021,4.786713175,19.31902133,1.9305766,6.1459317,5.524109425,211.1856367,18.0925927,3.316897525,6.94597E-05,6.47378E-05,6.94597E-05,9.66417E-05,0.058966827,6.94597E-05
11/12/2021,4.0025129,11.6831533,1.0225128,1.0122759,2.2820357,125.3764073,9.2667993,1.117131575,0.000102882,0.000139868,0.000102882,0.000215677,0.173782449,0.000102882
11/5/2021,5.5173076,10.87005354,1.2543513,2.4409777,3.05815995,229.3703384,19.40327908,3.100724275,0.000220133,0.000373564,0.000220133,0.000346783,0.194628584,0.000220133
10/29/2021,4.7159532,12.7685146,0.98294355,1.8610654,1.4057311,54.7486237,4.9817916,1.6308816,9.04078E-05,0.000116101,9.04078E-05,0.000159925,0.046499751,9.04078E-05
10/22/2021,5.0744751,8.1288058,0.617088596,3.042820779,2.045543425,48.72230762,9.562035537,1.1298379,0.000124554,9.99681E-05,0.000124554,0.000244605,0.17330299,0.000124554
10/15/2021,14.8152429,56.7037243,8.2532587,12.45697703,7.7403361,345.1011688,19.8354772,7.1756957,9.43101E-05,0.000159796,9.43101E-05,0.000112611,0.059725267,9.43101E-05
10/8/2021,8.2992747,12.6085551,1.0333277,2.519421425,1.4723198,251.9293651,7.4536445,1.743928825,0.000162743,0.000216058,0.000162743,0.000479959,0.140936063,0.000162743
10/1/2021,16.56781458,19.4729021,1.5826351,5.387909275,6.822855175,295.7113538,38.14759,2.565203175,0.000203739,0.000231159,0.000203739,0.000183392,0.061779266,0.000203739
9/24/2021,18.39969045,53.2784975,4.9604404,12.02110615,3.7011303,159.6625997,19.70577403,9.068370025,0.000181501,0.00033804,0.000181501,0.000451877,0.320763306,0.000181501
9/17/2021,3.9248021,12.6766833,1.3615693,4.0923292,2.263363525,298.8559059,6.2835907,3.731507325,0.000401942,0.000689579,0.000401942,0.000478032,0.225079554,0.000401942
9/10/2021,3.820971911,5.984594624,0.9260677,2.56964335,1.3165999,45.0476823,2.5750842,1.419273525,4.61634E-05,0.000150291,4.61634E-05,0.00020139,0.095253787,4.61634E-05
9/3/2021,3.445798275,4.8148208,1.0077501,1.4811821,9.1919419,42.9447942,2.241186216,1.7608339,0.000107858,0.000211788,0.000107858,0.000146245,0.17660085,0.000107858
8/27/2021,2.5151737,13.6168831,1.1594062,3.6474591,1.284090675,112.4775531,3.033214175,0.8365726,0.00012473,0.000298946,0.00012473,0.000177218,0.141184679,0.00012473
8/20/2021,5.931651206,11.2096954,1.128690525,3.589397975,2.5061147,96.6044928,10.7135011,3.1391413,8.71603E-05,0.000211303,8.71603E-05,0.000164318,0.304261315,8.71603E-05
8/13/2021,6.2404255,18.6236209,2.115367251,6.9246391,3.7383569,235.6306577,9.3754293,3.1383446,0.000217921,0.000186681,0.000217921,0.000190867,0.127403829,0.000217921
8/6/2021,14.4025317,22.8499447,2.9033451,6.8409467,4.6293073,182.9814467,9.7704957,4.470416371,0.000114296,0.000189618,0.000114296,0.000251001,0.107939809,0.000114296
7/30/2021,3.6019353,7.3424731,0.9680164,4.3901488,2.502368165,56.6165293,3.084134025,1.4276411,0.00035351,0.000576862,0.00035351,0.000278129,0.161785069,0.00035351
7/23/2021,9.0700449,29.9021607,2.2137747,6.9773061,6.077790175,263.9859925,36.1563971,5.4869517,9.76722E-05,0.000212514,9.76722E-05,0.000184227,0.042424562,9.76722E-05
7/16/2021,6.8793131,31.04826962,3.8317423,9.387940025,4.1835694,221.7773595,8.923845438,6.8213551,0.000237074,0.000507003,0.000237074,0.000187395,0.156762746,0.000237074
7/9/2021,12.4139044,18.9949401,2.6770177,8.8700092,3.8420305,164.7227925,11.5466956,3.5824867,0.000154633,0.001444074,0.000154633,0.000231066,0.129130788,0.000154633
7/2/2021,4.226299936,10.50774275,0.7210343,2.214983744,1.5291113,142.7809748,10.7037333,0.9066251,0.001275841,0.00013877,0.001275841,8.12618E-05,0.027181355,0.001275841
6/25/2021,4.4782918,7.379586025,1.4787718,4.5531709,3.248168025,103.8368847,3.9516573,1.1916297,2.29215E-05,5.65022E-05,2.29215E-05,0.00010149,0.137829645,2.29215E-05
6/18/2021,8.622276525,23.0740039,2.8363401,14.8126672,4.2622437,149.3064416,8.6644564,5.8529772,0.000130139,0.00014064,0.000130139,6.88254E-05,0.024717317,0.000130139
6/11/2021,5.2901562,14.7579337,0.9926749,2.4514245,1.566824739,131.9316933,1.915732675,1.5620363,5.35575E-05,0.000206341,5.35575E-05,6.3118E-05,0.038807926,5.35575E-05
6/4/2021,2.2107397,3.745896481,0.3572067,1.0986224,0.6031111,50.0443191,2.4524467,1.1354214,0.000147451,0.00034029,0.000147451,0.000168871,0.083092936,0.000147451
5/28/2021,5.6417707,9.386397775,1.261688025,3.0893838,1.3861228,61.9977226,3.823378965,2.7677427,0.000147282,0.000263926,0.000147282,0.000156701,0.238119621,0.000147282
5/21/2021,9.4483767,23.4364651,1.3401582,4.09351135,3.6809614,194.8636923,9.0718047,5.1070789,0.000100987,0.000238417,0.000100987,0.000116872,0.088378754,0.000100987
5/14/2021,10.7675287,25.2922839,2.3444516,4.077161641,2.0937366,274.9968913,15.1735014,4.4322937,0.000152992,0.000334032,0.000152992,0.000169909,0.084097028,0.000152992
5/7/2021,4.8744427,27.9666389,2.3959159,6.385338575,1.5837619,258.8047693,18.42057336,2.3647354,0.000240542,0.00054706,0.000240542,0.000374018,0.172751364,0.000240542
4/30/2021,8.3934867,9.8071201,1.163320675,4.2545943,2.570108,67.5168907,3.1529497,2.5244287,0.000496088,0.000366335,0.000496088,0.000100205,0.064527642,0.000496088
4/23/2021,5.2147469,21.95483553,2.0574439,9.22475785,3.473674825,143.0741253,10.0606275,3.7348093,0.000319626,0.000226064,0.000319626,9.91341E-05,0.103254822,0.000319626
4/16/2021,5.7401876,29.5470983,2.438125953,6.729911025,8.4186353,170.3451326,7.022753475,7.757581375,0.000378639,0.000253643,0.000378639,8.84306E-05,0.083229393,0.000378639
4/9/2021,3.8053591,12.10962188,0.5657271,4.255598925,1.097178225,70.12138008,4.3197334,1.2203373,0.000102682,9.23436E-05,0.000102682,3.32072E-05,0.007704609,0.000102682
4/2/2021,2.9546721,10.71836766,0.5682886,5.0137591,1.9510999,142.4543009,7.6074732,0.9144913,0.000194199,0.000618702,0.000194199,0.000199836,0.037850048,0.000194199
3/26/2021,4.491451501,19.1799697,2.1517859,8.2609797,2.9299003,147.1003029,6.6908987,4.4628817,0.000550467,0.000945643,0.000550467,0.000177423,0.169168835,0.000550467
3/19/2021,4.1198442,54.7340707,4.410113589,8.202715024,3.9151198,172.1838622,12.2625384,8.8033979,0.000479726,0.000695061,0.000479726,0.000140167,0.111815802,0.000479726
3/12/2021,15.2643149,25.2871567,2.702601551,6.9913721,1.9100494,179.9914761,13.7588817,1.496438775,0.001110746,0.001193444,0.001110746,0.000366128,0.357258033,0.001110746
3/5/2021,5.8910257,23.9457397,2.0142701,6.4089889,2.6610918,278.1070803,11.7840934,2.688834925,0.001510045,0.002083598,0.001510045,0.000444587,0.290536506,0.001510045
2/26/2021,8.4736283,35.7823237,3.4653484,10.2386488,2.909131075,304.6648988,16.60487883,7.1181316,0.000972509,0.001123409,0.000972509,0.000239882,0.191422044,0.000972509
2/19/2021,8.1320409,12.9575417,0.401828459,3.9522538,1.8844995,30.02816722,2.529377425,1.1516022,0.000247347,0.00036517,0.000247347,0.000326501,0.173074801,0.000247347
2/12/2021,3.4865449,2.2499643,0.2061145,2.092348975,4.0877221,24.3475048,2.1489469,0.97429535,0.000329106,0.000577518,0.000329106,0.000313831,0.076164258,0.000329106
2/5/2021,4.662486225,31.95592198,3.125195475,10.1537688,3.862561675,149.1095592,9.638425528,6.08049248,0.000351794,0.000419778,0.000351794,0.000149002,0.195103187,0.000351794
1/29/2021,14.68684573,12.2617543,0.6678964,3.5017543,2.1163731,43.1510239,9.387956925,3.1236691,0.000562289,0.000545629,0.000562289,0.000242548,0.096019378,0.000562289
1/22/2021,1.2769582,21.7770955,2.4213825,6.9730591,1.6894557,127.6813347,12.1143733,3.6214718,0.000161369,0.000519389,0.000161369,0.000338104,0.157098519,0.000161369
1/15/2021,8.3989646,31.0928326,2.7403939,14.43602633,5.3017048,239.7897369,5.7684462,2.1182069,0.000367754,0.000751578,0.000367754,0.00030453,0.24151322,0.000367754
1/8/2021,16.3313487,75.8114918,5.8304639,29.5325289,8.320691182,431.1262488,24.7597479,11.7490109,0.000566096,0.000771862,0.000566096,0.000373056,0.326548695,0.000566096
1/1/2021,0.499630275,2.631416852,0.206210275,0.6155686,0.3417189,14.0336193,1.178899444,0.9982759,0.000435234,0.000463763,0.000435234,0.00029793,0.053486595,0.000435234
12/25/2020,1.5442534,14.0714069,1.0258474,3.542797575,1.334463244,59.8738321,3.3456759,3.0137845,0.00018857,0.000331461,0.00018857,0.000171732,0.025840322,0.00018857
12/18/2020,1.8973953,3.622449925,0.4388149,1.1544693,0.861510911,37.8391191,4.7502153,1.5287251,0.000320341,0.000448836,0.000320341,8.75217E-05,0.067131877,0.000320341
12/11/2020,1.844300575,11.2053833,0.40878044,5.931360175,0.713731238,48.4755157,3.140421075,1.874845825,0.000354171,0.000304293,0.000354171,0.000339884,0.061282329,0.000354171
12/4/2020,4.5426923,13.1472974,0.755157325,4.931710175,3.1416147,21.9851537,5.733028925,2.8375736,0.001256124,0.000994812,0.001256124,0.000512925,0.172680259,0.001256124
11/27/2020,3.5672026,21.0764641,0.6998246,5.4967195,1.6296231,42.75072796,3.849715619,3.0750877,0.000618315,0.000534642,0.000618315,0.000220553,0.034413748,0.000618315
11/20/2020,7.404867675,8.7202497,0.5085493,4.420170475,1.6038529,44.2121357,4.8424507,2.0859692,0.000208683,0.000365648,0.000208683,0.000205117,0.063474788,0.000208683
11/13/2020,6.6824621,36.3670727,1.892498537,3.3466159,1.230999682,59.1960401,1.748317375,4.0633996,0.000544133,0.000868759,0.000544133,0.000481724,0.096048428,0.000544133
11/6/2020,9.1432969,21.2885881,1.371590975,3.7085611,0.9657913,97.3124766,6.295796725,3.433181575,0.000313859,0.000515543,0.000313859,0.000236573,0.122626287,0.000313859
10/30/2020,6.820642025,19.64193233,0.8383827,2.7770641,1.6585206,79.0135149,7.7080379,6.3215407,0.000445537,0.000598254,0.000445537,0.000342042,0.044825417,0.000445537
10/23/2020,2.1249164,11.3582839,1.0954411,1.6882687,0.5252969,41.8713193,3.0859627,1.8883111,0.000378852,0.000791153,0.000378852,0.000634235,0.053592621,0.000378852
10/16/2020,3.4011856,8.6975931,2.3290233,6.0940673,2.7647713,41.2578704,2.6522172,1.8249591,0.000570854,0.000568987,0.000570854,0.000168146,0.059163201,0.000570854
10/9/2020,3.5187732,7.332756582,0.4574131,1.6443003,0.625593152,40.0281199,2.9974939,2.1798243,0.000130644,0.000163322,0.000130644,6.74752E-05,0.010959762,0.000130644
10/2/2020,2.83888055,5.948992044,0.369076586,1.5244492,0.7260512,29.0661486,3.7086406,2.1921339,0.000213339,0.00024154,0.000213339,0.000261754,0.056169572,0.000213339
9/25/2020,1.9112424,9.7770573,1.2226959,3.358077725,1.690624346,57.42444043,3.940233941,3.636079891,0.000252585,0.000387457,0.000252585,0.000132504,0.041895445,0.000252585
9/18/2020,3.6960205,14.2654878,0.3603156,10.6573579,1.3552929,37.42443378,1.5709491,1.4752471,9.5053E-05,0.000103912,9.5053E-05,5.06745E-05,0.03637215,9.5053E-05
9/11/2020,0.6798063,6.9667629,0.6108856,1.450091575,0.4721299,31.8519997,1.028719075,2.3179847,0.000353013,0.000396984,0.000353013,5.98743E-05,0.020300958,0.000353013
9/4/2020,1.8683029,18.3406083,0.8501917,4.6739595,1.2811194,63.3034846,3.6182857,3.7801321,0.000927456,0.0012565,0.000927456,0.000393922,0.046316386,0.000927456
8/28/2020,0.7827269,9.7233151,0.5677063,2.457715975,0.5107593,60.2269086,0.7180566,0.89815015,7.41648E-05,5.8972E-05,7.41648E-05,1.82232E-05,0.032222394,7.41648E-05
8/21/2020,1.3321401,6.7026468,0.4491807,2.365890908,0.5577883,24.1692753,1.161397275,1.1782047,0.000315871,0.000441394,0.000315871,0.000264912,0.051945515,0.000315871
8/14/2020,2.62321347,18.58531799,1.6769503,3.746860959,1.846267925,52.9300964,3.7434352,3.100482825,0.000333657,0.00033898,0.000333657,0.000164263,0.050571731,0.000333657
8/7/2020,1.001869275,7.8231462,0.672855334,2.2857766,0.6102766,37.9797089,1.0360323,0.7694649,0.0002144,0.000568938,0.0002144,0.000204909,0.033360059,0.0002144
7/31/2020,1.2782518,9.6847871,0.833182975,4.383889543,0.6719452,29.3984844,5.0554055,2.4937222,0.000113801,0.000292667,0.000113801,6.98719E-05,0.010528441,0.000113801
7/24/2020,3.0557307,3.8740369,0.9570096,2.6329239,2.0800933,44.6596737,1.8640554,1.528397109,0.000453387,0.000492023,0.000453387,0.000189292,0.066200117,0.000453387
7/17/2020,2.2991467,12.74164369,0.8817409,2.6671171,3.5404569,165.8976817,9.865419247,3.553312803,0.000215844,0.000278176,0.000215844,0.000294933,0.020111092,0.000215844
7/10/2020,0.916736275,17.20025694,1.4344647,6.5535764,2.6510921,75.19114057,3.7923587,6.6333261,0.000968846,0.001778842,0.000968846,0.001159491,0.257453689,0.000968846
7/3/2020,1.9120727,6.951565486,0.468404303,4.045029925,0.7468497,88.9806932,2.955774975,1.005466394,0.000355332,0.001081571,0.000355332,0.00050229,0.034466436,0.000355332
6/26/2020,6.3205876,23.3754589,1.6777301,7.1082707,3.1808557,126.7516973,2.992739225,3.8899318,0.000130863,0.0002349,0.000130863,0.000181952,0.017268731,0.000130863
6/19/2020,3.3733526,48.0130877,2.3976553,18.9063676,4.6025329,185.0905609,10.5797017,8.1408606,0.000199638,0.000259699,0.000199638,0.000301956,0.024175356,0.000199638
6/12/2020,14.4244583,84.3326545,7.9734323,58.8047979,13.1799183,269.7918192,12.52895798,19.5268638,0.000293552,0.000413973,0.000293552,0.000285801,0.042236809,0.000293552
6/5/2020,31.3903268,98.4472007,6.5844237,62.6305407,18.3478564,222.6092707,21.4759195,20.51389628,0.000363901,0.000339499,0.000363901,0.000519736,0.0082236,0.000363901
5/29/2020,5.392474025,46.2230676,3.1175103,23.8631089,4.8035813,297.0464461,14.63113728,8.6105599,0.000371303,0.000412844,0.000371303,0.000257957,0.023729669,0.000371303
5/22/2020,1.913641425,9.981252775,0.7001942,3.9276767,1.3478853,35.0897617,2.7450549,0.9319531,0.000686747,0.000746253,0.000686747,0.0005906,0.034437946,0.000686747
5/15/2020,5.5633853,27.5081619,3.4960419,16.9672477,4.157865825,145.9817269,8.6331147,12.4332028,0.000277441,0.000290928,0.000277441,0.000333455,0.030468822,0.000277441
5/8/2020,2.1960454,9.005799268,0.6735407,6.2587747,2.6324839,58.6812521,3.175163475,2.811210175,8.57559E-05,0.000122227,8.57559E-05,0.000316679,0.040481216,8.57559E-05
5/1/2020,5.860193725,30.98558987,3.4618206,23.5086613,5.5095562,146.4670219,6.0639971,11.03700173,0.000229648,0.000277532,0.000229648,0.000698376,0.027019874,0.000229648
4/24/2020,1.4914819,19.1976348,1.2728729,9.542940175,3.130132925,79.7819233,4.4345578,4.0177639,9.87478E-05,0.000239149,9.87478E-05,0.0002567,0.013628554,9.87478E-05
4/17/2020,5.60409615,105.2942827,6.2495782,27.8709381,12.5460516,132.0111943,6.5223031,19.1736477,0.000277704,0.000295379,0.000277704,0.000172059,0.027850325,0.000277704
4/10/2020,5.373720575,65.2739191,4.4435641,24.5749257,8.1000659,239.4475103,8.2540407,7.4101398,0.000180224,0.000300488,0.000180224,0.000468518,0.019703892,0.000180224
4/3/2020,5.6638599,48.1253072,3.4244164,12.0033091,3.7793241,136.6731909,8.7295734,9.953995825,0.000473573,0.000497864,0.000473573,0.000232183,0.035968055,0.000473573
3/27/2020,36.3142139,182.3960281,10.3883422,52.9685413,13.46692658,398.5011945,32.1872729,30.76564453,0.000817737,0.001355009,0.000817737,0.000899542,0.142319155,0.000817737
3/20/2020,16.7787238,210.5416101,6.841792975,85.4778789,11.3379159,697.1779009,31.9192699,12.7566398,0.001628917,0.002403844,0.001628917,0.002313955,0.255302775,0.001628917
3/13/2020,13.3265317,136.4191949,7.0058127,79.4422429,28.6875261,625.4635145,38.5882651,32.2472331,0.002093121,0.002970328,0.002093121,0.00334131,0.216652416,0.002093121
3/6/2020,26.4185571,132.5769714,8.090662675,35.3666961,15.75348243,225.7907851,17.5170943,22.88130373,0.00027926,0.000572367,0.00027926,0.00034793,0.040102468,0.00027926
2/28/2020,7.366922425,119.3647771,6.6345307,42.4098279,13.1159093,310.4737156,12.2598712,20.7312987,0.000294303,0.000861893,0.000294303,6.11858E-05,0.01028381,0.000294303
2/21/2020,6.3434308,5.111261069,0.5082033,1.8348381,1.2491127,30.8031141,4.9628314,0.991516325,0.000172478,0.000248222,0.000172478,9.95277E-05,0.013747437,0.000172478
2/14/2020,1.685157675,4.087451525,0.5109583,3.534748825,0.4554399,16.43520146,1.56423815,1.100159925,0.000526683,0.000487009,0.000526683,0.000186578,0.019086833,0.000526683
2/7/2020,4.3235817,7.9244229,1.184639425,7.1171037,0.9443151,42.9182998,2.0062729,1.6835777,0.000534762,0.000693137,0.000534762,0.000366054,0.014673548,0.000534762
1/31/2020,1.8209687,19.0534343,0.5296777,7.6054119,0.7402911,65.96803455,3.359948775,1.1654381,0.000499533,0.000314917,0.000499533,0.000164475,0.0090776,0.000499533
1/24/2020,1.7624353,10.1746395,0.4799163,3.6980401,2.750623,23.1505573,2.2187767,0.7263533,0.000502871,0.000688582,0.000502871,0.000420479,0.021755649,0.000502871
1/17/2020,2.7122229,11.01974673,0.8824803,7.4624021,6.5811396,54.3194028,4.1451108,3.3951593,0.000398791,0.0002226,0.000398791,0.000226145,0.00914741,0.000398791
1/10/2020,1.3922653,3.4955113,0.4223129,2.5698147,0.3512806,38.8128289,1.0952809,0.6752167,0.000551827,0.000645183,0.000551827,0.000437504,0.022902172,0.000551827
1/3/2020,0.6295539,7.1492868,0.2300455,2.2627881,0.7085497,17.8700101,0.8643128,0.9671333,0.000179107,0.000203866,0.000179107,0.00020386,0.047317501,0.000179107
12/27/2019,0.3943667,3.2578021,0.2603649,1.1265862,0.5210842,7.0030606,0.2770444,0.4065598,6.18007E-05,0.000151974,6.18007E-05,0.000111342,0.005162107,6.18007E-05
12/20/2019,1.2195996,1.7447036,0.1629323,1.7991633,0.7883851,9.374258325,0.401820475,0.5910827,0.000166912,0.000316027,0.000166912,0.000270227,0.021935548,0.000166912
12/13/2019,4.145307525,15.8897293,1.0360932,3.8314137,1.0429068,27.7110077,1.5786561,1.2860068,0.000342467,0.000264786,0.000342467,0.000357037,0.03234231,0.000342467
12/6/2019,1.6263631,23.12104843,0.7702293,6.9401093,2.635066375,114.7197798,3.926350275,1.8957007,0.00022157,0.000214371,0.00022157,5.07552E-05,0.008631877,0.00022157
11/29/2019,2.2772606,2.052868678,0.113260145,0.8541499,0.5223083,7.4848861,0.4091187,0.358130025,0.000447168,0.00032284,0.000447168,0.000282893,0.021966505,0.000447168
11/22/2019,21.55158133,2.0824841,0.366878,1.9189386,0.5333958,9.2770779,0.6683619,0.4500304,0.000272133,0.000315626,0.000272133,0.000188014,0.018443562,0.000272133
11/15/2019,1.476909475,5.1447237,0.3501766,3.3617017,0.6523039,9.6140113,0.713201686,0.8334171,0.000387632,0.000296219,0.000387632,0.0003804,0.010970261,0.000387632
11/8/2019,0.8929855,3.075476227,0.720398,2.1357701,1.4329816,29.8570023,1.5017327,1.3118598,0.000161606,0.000265124,0.000161606,0.000166507,0.022254863,0.000161606
11/1/2019,1.8930267,8.000909025,0.9906137,4.3960497,0.721311975,31.4183541,1.8832163,1.137676575,0.000209463,0.000285419,0.000209463,0.000179036,0.017842972,0.000209463
10/25/2019,0.775203525,4.6759956,0.3137783,1.4618775,0.559509025,17.9104534,0.7824643,0.616697325,0.000312862,0.000215496,0.000312862,0.000238866,0.018575271,0.000312862
10/18/2019,1.8124297,8.9346413,0.9698221,5.7336883,2.7645879,50.6457973,2.5914231,5.751649876,0.000183933,0.000330332,0.000183933,0.000311779,0.021466417,0.000183933
10/11/2019,4.1398423,18.6064649,1.6423038,10.12352493,2.8188186,58.9415383,3.5239155,2.065469128,0.000452773,0.00033523,0.000452773,6.25068E-05,0.018884239,0.000452773
10/4/2019,10.1851161,30.6866628,2.3140302,14.11542148,5.314355959,93.2106213,5.5868195,6.1912153,0.000218344,0.000211763,0.000218344,0.000141959,0.008460226,0.000218344
9/27/2019,2.3991527,2.6794301,0.4716523,3.669125175,2.5819387,21.5596758,0.945787325,0.4072927,6.43782E-05,0.000113136,6.43782E-05,0.000130151,0.027091541,6.43782E-05
9/20/2019,1.1082601,4.8198748,0.1915211,1.7016911,0.487772725,16.5884071,0.8662972,0.6948171,0.000274372,0.000201699,0.000274372,0.000131289,0.019420684,0.000274372
9/13/2019,2.5627564,6.5040622,0.9214273,3.0546653,2.0548023,40.7745412,1.5532741,2.0168719,0.000209117,0.000284369,0.000209117,0.000154325,0.034863081,0.000209117
9/6/2019,3.3250853,15.39360391,1.553673079,10.8157497,3.3522991,61.9116645,3.3106806,2.310531925,0.000189133,0.000392356,0.000189133,0.000390964,0.039249257,0.000189133
8/30/2019,2.6887941,12.2990504,0.8418793,5.4826906,1.70172355,27.7808792,2.1162593,1.6691081,0.000337484,0.000290776,0.000337484,0.000564996,0.027147388,0.000337484
8/23/2019,1.0099617,5.6879241,0.5028309,2.5314031,1.313034225,20.2732227,0.698290609,1.5686671,0.000136985,6.93112E-05,0.000136985,0.000240511,0.017369818,0.000136985
8/16/2019,1.7839211,17.8114891,1.8373624,13.2876901,4.249843675,77.5314501,3.0456159,2.8638627,0.000232783,0.00038451,0.000232783,0.000262735,0.025392917,0.000232783
8/9/2019,2.4166159,12.4299761,1.1544606,4.9107923,1.6119302,42.7257323,2.6543567,4.0147819,0.000263141,0.000318218,0.000263141,0.00020271,0.021731347,0.000263141
8/2/2019,3.1959277,11.8696423,1.624353975,9.125205575,3.6655038,88.8737919,5.2529871,3.9152557,0.000448852,0.000226875,0.000448852,0.000293731,0.060358486,0.000448852
7/26/2019,1.3336859,5.7275089,0.6071231,2.10623095,1.738459425,19.4775353,0.7732351,1.2421197,7.4202E-05,0.00012391,7.4202E-05,0.000198625,0.033119083,7.4202E-05
7/19/2019,2.5469923,1.9550907,0.2874172,1.9346029,1.9460741,28.3769191,1.0605213,3.0337693,0.000209604,8.19878E-05,0.000209604,0.000240328,0.038795243,0.000209604
7/12/2019,1.1508019,2.990707034,0.0985851,0.8996439,0.568385575,34.3924933,1.1321998,0.6358517,0.000118044,0.000302987,0.000118044,0.000217548,0.024514574,0.000118044
7/5/2019,0.9139873,2.5349626,0.410110575,1.3532837,0.813323425,16.2666241,1.318074775,0.519745325,0.000251697,0.00024739,0.000251697,0.000174486,0.027020975,0.000251697
6/28/2019,4.1663448,8.8793782,1.4609527,5.054510325,2.3566683,44.59086384,2.675624425,0.6597606,0.00184116,0.000426212,0.00184116,0.002219569,0.124502817,0.00184116
6/21/2019,2.145079275,3.6240321,0.691345125,3.2000421,1.0084729,23.4818551,1.209521425,1.293347475,0.000445106,0.000396083,0.000445106,0.000250555,0.062848981,0.000445106
6/14/2019,3.5293366,3.9965927,0.4149484,1.0329359,1.9799623,29.7305649,1.3331669,1.333594075,0.000396763,0.00036069,0.000396763,0.000263076,0.014480544,0.000396763
6/7/2019,2.973116275,11.1417283,1.0029942,6.7952239,1.2302097,24.4348161,1.937023935,2.1768697,0.000130008,8.97607E-05,0.000130008,0.000227253,0.01161629,0.000130008
5/31/2019,0.852484925,8.3693731,0.7459789,3.9272484,0.9323149,25.1958913,1.2285139,0.9243814,0.000248707,0.000172643,0.000248707,0.000277259,0.023403475,0.000248707
5/24/2019,2.0814854,9.5076119,0.7656313,4.4927807,0.723562425,41.2198161,2.7309459,0.9589239,0.000199254,0.000231735,0.000199254,0.000191795,0.0125288,0.000199254
5/17/2019,1.4776083,6.1689877,0.3695959,2.5271581,1.1215834,21.6610983,2.245242029,1.2532218,0.000302627,9.69592E-05,0.000302627,0.000346656,0.028693609,0.000302627
5/10/2019,1.757191075,11.0986569,0.9010863,8.484153889,4.076404675,41.0350813,2.6611073,2.694828025,0.000467104,0.000811078,0.000467104,0.000926209,0.064852461,0.000467104
5/3/2019,0.624487294,2.78359095,0.4912964,2.6685946,0.31656988,9.5599021,0.785431825,0.629504799,0.000110115,7.4773E-05,0.000110115,0.00046002,0.019471837,0.000110115
4/26/2019,0.9769941,1.1144814,0.1174861,1.2328997,0.4576249,19.6068431,0.4703163,0.8064959,0.000107517,0.000147243,0.000107517,0.000159373,0.062137003,0.000107517
4/19/2019,1.9841175,14.48489808,0.6818337,8.0249488,1.5055003,41.7801062,3.0129371,2.6663146,0.000479838,0.000905793,0.000479838,0.000153027,0.024194458,0.000479838
4/12/2019,1.2608259,14.3621748,0.4555086,4.533511825,2.8203397,51.9222469,3.265036375,1.597389925,0.000321883,0.000438181,0.000321883,0.00028797,0.045298661,0.000321883
4/5/2019,1.0424551,5.1063022,0.811820175,3.6086017,1.4373129,43.4058337,1.7066971,1.1791401,0.000185893,0.000131643,0.000185893,0.000932055,0.024299481,0.000185893
3/29/2019,1.363807225,6.5773492,0.3930943,3.2178166,2.0091012,19.12922017,1.3906989,0.824077213,7.76088E-05,0.000123401,7.76088E-05,0.000162214,0.081948047,7.76088E-05
3/22/2019,7.3249793,21.4742473,3.6974743,13.4015803,7.3004739,134.1636433,5.3426907,5.703526675,0.000201957,0.000208866,0.000201957,0.000340652,0.008709587,0.000201957
3/15/2019,1.2271893,2.3522127,0.3029236,2.71968615,0.6261812,4.9854789,0.6002259,0.3177207,0.000388307,0.000378108,0.000388307,0.000186616,0.027004565,0.000388307
3/8/2019,2.898765925,6.296015903,0.9942259,7.922077725,1.402368169,57.10491124,3.1017127,1.714419975,0.000450253,0.000522481,0.000450253,0.002342728,0.09744685,0.000450253
3/1/2019,0.8924571,4.8872699,0.2390169,2.0213711,1.0412089,15.1158631,0.7175337,0.777324304,0.0003562,0.000680198,0.0003562,0.000429148,0.020577811,0.0003562
2/22/2019,1.2922467,2.6038193,0.2372467,1.253672675,0.5782663,9.5702302,0.5817187,0.304479925,0.000105931,0.000184666,0.000105931,0.000156641,0.02632326,0.000105931
